Year,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,rice_price,wheat_price,maize_price,ChickPea_price
2017,58.16,95.93,34.07,32.26,60.28,5.65,672.65,440.28,151.65,63.28,375.76
2017,33.6,52.07,21.77,29.25,41.7,6.04,666.31,176.6,228.26,168.4,190.66
2017,57.28,37.71,99.71,24.36,31.78,6.32,679.21,362.95,218.8,55.51,244.78
2017,86.26,23.16,59.91,29.88,71.9,8.31,1675.85,229.94,105.04,161.68,275.37
2017,82.75,72.65,23.87,25.98,50.91,6.49,1049.77,433.53,102.79,185.61,344.83
2017,64.2,38.87,36.27,18.68,86.91,8.23,1733.63,304.66,299.77,112.64,196.48
2017,11.95,6.71,28.92,25.92,64.51,7.54,1497.44,404.32,255.05,57.55,189.27
2017,36.18,82.81,64.93,25.71,46.62,6.86,1191.54,140.86,58.87,108.28,211.22
2017,73.31,60.16,33.62,27.66,72.11,8.22,1457.22,373.42,145.77,133.65,259.25
2017,88.3,27.7,51.68,23.44,49.46,7.77,1645.73,306.15,61.11,58.77,328.02
2017,24.53,60.21,75.68,21.29,83.68,7.25,846.05,433.7,253.99,73.47,212.92
2017,94.93,60.62,70.81,33.56,32.58,6.16,255.4,364.99,272.42,109.54,165.2
2017,22.25,70.25,17.52,22.78,35.26,5.93,1964.73,472.14,138.95,199.52,303.95
2017,19.02,0.75,2.4,12.17,43.54,6.57,1393.23,466.42,280.19,150.76,393.92
2017,3.56,12.48,40.23,20.68,47.38,6.8,1879.29,181.96,113.15,37.56,392.96
2017,36.97,27.54,86.43,28.82,43.74,8.34,816.4,485.07,184.33,108.45,393.44
2017,33.36,19.12,37.66,28.71,32.87,6.23,381.76,321.14,50.33,66.05,198.98
2017,74.04,97.5,16.02,31.59,39.99,6.17,1421.28,310.06,280.42,166.81,159.96
2017,19.18,55.86,58.39,22.24,55.01,5.62,352.04,239.02,135.5,198.16,88.42
2017,27.01,84.5,51.41,34.17,53.95,6.41,1884.71,415.18,228.2,84.3,267.34
2017,77.09,59.3,74.39,26.76,76.01,8.44,1136.24,323.31,168.62,98.75,217.82
2017,95.1,51.28,14.11,25.43,78.89,6.64,1571.35,412.34,271.22,169.67,104.04
2017,47.53,51.65,38.99,11.05,73.19,7.26,775.95,474.98,119.16,93.95,171.34
2017,31.71,15.53,25.99,16.54,40.45,6.54,1827.15,411.9,100.09,100.94,344.1
2017,49.69,66.62,51.64,27.61,59.16,5.86,1795.12,163.7,279.76,107.62,103.44
2017,14.7,70.63,35.22,19.49,85.67,6.98,1748.17,474.32,139.1,106.42,301.73
2017,14.04,78.05,15.86,18.97,48.1,6.86,985.42,261.21,129.83,192.9,66.27
2017,28.71,71.32,20.38,27.1,72.08,6.25,1897.96,484.99,186.12,114.71,354.49
2017,15.3,85.17,88.34,28.76,72.16,8.29,1692.04,147.25,78.23,159.75,306.03
2017,14.95,88.28,24.33,29,84.84,5.61,1943.85,252.68,153.48,161.7,62.81
2017,62.38,4.84,60.9,24.52,38.67,5.65,1957.4,415.02,250.55,161.57,194.45
2017,35.65,6.76,26.76,16.47,37.9,6.04,796.98,233.64,298.74,124.25,116.93
2017,91.35,99.42,9.73,33.45,67.24,7.28,1406.37,447.78,127.6,126.71,232.45
2017,47.16,93,1.47,23.4,85.95,8.04,1537.18,156.72,99.49,57.99,150.02
2017,59.59,66.87,23.64,34.67,37.55,6.05,602.89,386.61,91.13,107.29,183.93
2017,39.21,34.56,2,29.42,78.4,8.49,320.04,424.31,93.65,39.07,376.22
2017,24.19,79.2,84.56,20.27,48.71,8.31,1815.03,176.3,51.84,78.59,266.51
2017,2.85,71.43,14.43,18.16,48.55,7.31,1487.4,308.78,161.32,119.56,111.3
2017,24.97,62.49,66.89,26.91,72.36,8.14,1811.44,474.24,198.27,154.68,213.35
2017,87.77,8.42,73.98,20.2,59.87,7.85,1462.26,253.39,147.05,143.6,307.87
2017,47.74,9.53,99.36,10.19,84.4,7.41,975.92,135.98,254.94,116.86,375.75
2017,41.01,89,24.71,10.78,32.72,6.48,231.47,167.4,289.58,129.2,103.86
2017,8.84,80.97,24.84,27.6,75.88,7.03,1337.7,189,261.31,68.99,217.57
2017,51.98,69.76,67.79,15.27,68.09,5.98,439.93,282.62,270.55,108.84,290.28
2017,56.91,91.33,20.15,31.31,49.84,5.98,571.27,220.18,86.46,169.07,234.42
2017,51.78,66.95,93.9,12.77,36.53,6.82,952.91,198.08,145.98,111.64,254.6
2017,30.3,39.72,65.21,15.17,60.41,6.86,684.79,108.34,98.52,40.19,152.11
2017,29.53,9.55,17.56,22.96,89.05,6.72,1864.13,134.24,248.18,50.91,305.1
2017,68.19,78.49,0.53,23.37,45.29,8.17,1354.88,322.02,181.47,100.65,344.58
2017,79.59,23.46,54.78,15.5,43.69,7.56,555.55,346.19,278.01,153.98,225.61
2017,33.79,73.96,90.15,23.26,41.33,6.93,1021.41,398.49,236.65,100.79,357.56
2017,46.7,3.19,92.78,29.07,52.26,7.41,1572.37,443.95,163.89,89.55,142.94
2017,38.96,44.05,55.54,31.79,67.85,6.64,206.58,397.2,242.83,58.22,120.31
2017,61.32,93.87,44.69,27.86,88.04,6.97,1459.58,384.69,259.97,173.07,304.44
2017,29.38,51.1,23.88,16.5,79.44,8.28,1744.99,176.47,196.94,182.12,333.82
2017,11.96,45.43,37.17,29.42,36.61,7.22,939.7,190.45,182.06,91.03,335.11
2018,9.12,89.08,62.39,23.59,84.02,8.36,1805.4,316.26,86.64,91.88,180.97
2018,20.86,2.76,16.71,24.52,56.84,8.29,833.03,166.13,78.85,35.24,115.76
2018,61.64,78.89,49.77,31.99,77.12,6.38,844.1,467.22,235.37,38.58,69.79
2018,41.89,3.53,63.28,16.97,47.54,6.24,1872.09,307.39,77.24,123.72,305
2018,69.41,90.54,30.35,32.66,67.97,8.44,743.12,134.61,180.76,108.13,235.93
2018,76.97,1.15,73.39,12.84,82.73,6.49,1626.32,470.92,202.43,144.72,164.74
2018,41.17,14.48,73.89,33.54,65.26,7.4,1967.26,249.46,188.96,108.02,385.16
2018,57.35,34.96,56.79,14.26,55.17,7.57,1234,182.99,194.63,183.87,149.07
2018,75.63,66.08,70.67,28.96,34.07,7.86,1361.53,401.22,281.66,96.89,358.74
2018,50.41,63.05,82.34,33.19,67.78,7,484.69,435.86,190.98,46.78,62.44
2018,39.35,62.07,69.74,19.16,39.1,7.78,201.07,475.35,50.43,69.37,279.21
2018,26.04,35.19,57.93,33,81.55,7.88,1009.98,251.58,260.54,186.93,221.36
2018,65.06,12.57,32.28,28.02,55.54,8.33,471.11,237.24,225.51,150.8,166.98
2018,38.94,24.86,72.2,15.85,75.04,5.67,992.42,224.32,222.95,174.01,173.45
2018,75.81,86.51,90.37,28.71,56.7,6.39,465.44,444.28,75.17,131.94,149.12
2018,93.24,48.12,60.37,27.63,65.76,8.34,925.76,148.57,239.48,82.62,258.68
2018,64.73,31.51,28.87,15.96,54.12,6.24,1072.48,266.99,280.88,164.41,314.75
2018,64.42,70.21,55.2,33.32,57.85,5.65,212.74,124.75,204.88,180.77,291.34
2018,66.86,43.2,3.77,23.12,34.01,5.98,387.9,444.65,178.62,179.29,118.3
2018,59.48,99.99,53.73,33.6,39.57,7.38,766.87,490.7,209.15,195.88,315.13
2018,62.32,1.94,61.82,16.13,80.31,7.45,734.93,457.17,88.96,135.89,306.48
2018,48.43,3,36.84,21.86,44.93,5.67,1686.58,329.55,60.1,83.87,80.71
2018,56.5,74.09,41.16,26.16,62.71,5.97,1339.09,411.75,292,144.97,130.96
2018,1.32,81.64,45.73,32.34,48.22,6.31,678.53,487.22,227.8,66.05,175.39
2018,33.51,26.55,69.28,28.13,80.87,6.19,1233.57,474.15,139.59,89.43,268.42
2018,46.14,7.37,21.19,23.23,80.84,7.44,966.7,266.33,229.4,160.46,286.09
2018,19.34,30.42,48.26,21.03,35.97,7.63,1046.44,488.69,246.4,189.97,253.7
2018,70.74,48.77,35.52,31.08,31.25,5.63,1148.51,130.55,132.1,59.43,93.76
2018,28.34,73.97,21.36,14.41,68.09,7.3,1574.66,469.7,57.72,71.17,299.87
2018,60.01,56.36,15.26,15.56,77.1,8.05,1125.96,382.55,109.52,65.32,286.41
2018,53.2,71.28,10.3,19.4,57.22,5.81,1968.01,207.86,54.48,185.04,292.04
2018,55.5,10.87,1.08,21.76,63.94,7.26,1784.65,116.67,110.81,101.9,260.65
2018,61.74,40.49,66.14,19.12,70.2,6.38,882.36,376.93,153.37,189.71,350.93
2018,74.61,98.05,48.24,14.01,52.24,6.39,1271.49,170.24,91.74,102.33,204.21
2018,5.11,49.12,14.69,19.79,37.35,5.69,962.97,475.73,222.08,181.33,192.4
2018,51.25,32.62,29.39,33.13,81.9,6.27,416.78,276.58,113.82,83.82,184.56
2018,47.66,48.95,35.73,19.02,50.74,7.75,1591.55,244.51,67.42,57.97,385.51
2018,43.99,71.65,22.33,23.86,84.73,7.22,1217.83,236.6,120.12,50.97,272.54
2018,19.84,60.49,67.72,28.6,46.95,8.17,745.34,333.57,204.92,30.22,236.65
2018,77.85,19.67,95.32,10.84,70.97,7.79,1581.86,281.93,204.96,136.45,174.18
2018,51.86,24.32,95.41,21.91,44.45,5.98,1799.78,420.43,287.36,136.13,178.12
2018,61.04,48.72,19.36,13.03,43.89,6.17,360.16,277.75,106.65,107.68,98.55
2018,85.18,16.78,42.61,29.24,70.5,7.99,928.46,254.13,224.51,77.61,303.24
2018,93.09,32.94,73.79,18.36,44.15,7.07,706.4,238.18,101.4,40.16,288.23
2018,34.44,77.33,36.13,23.88,69.33,6.78,1283.41,174.81,196.5,30.41,368.02
2018,98.78,27.56,85.25,12.45,85.1,7.97,902.84,370.22,121.74,108.25,394.75
2018,38.49,29.25,5.68,28.02,87.76,5.97,1905.21,485.59,92.06,168.51,143.33
2018,21.65,58.98,53.26,22.66,64.81,6.14,1625.22,259.96,124.05,146.73,324.73
2018,73.37,44.28,84.3,21.79,60.19,8.36,683.48,325.23,146.08,129.06,164.08
2018,25.55,85.74,32.11,18.78,49.43,6.57,1911.72,325.86,139.21,142.41,377.97
2018,6.89,83.67,27.84,25.81,77.31,6.17,1815.45,291.32,183.36,60.35,308.97
2018,21.14,96.88,4.43,22.21,30,6.12,1311.14,202.31,57.6,157.94,233.91
2018,88.4,86.27,15.72,15.74,56.93,6.83,1547.95,338.89,199.14,156.66,264.4
2018,75.72,37.3,16.3,21.25,82.97,7.55,904.43,250.81,104.86,148.51,353.21
2018,80.73,13.25,0.09,19.44,44.68,6.32,1903.84,458.04,103.48,137.85,180.19
2018,10.24,64.1,53.01,23.79,67.29,8.44,305.19,203.17,230.33,155.17,117.92
2018,60.96,21.36,50.63,13.45,30.56,6.09,1110.69,330.71,89.78,105.08,377.35
2018,39.3,49.27,71,22.72,77.79,8.37,1496.77,395.93,52.7,171.61,241.89
2018,25.76,20.19,58.52,21.74,39.3,6.36,671.19,388.18,175.25,133.08,177.9
2018,65.09,72.72,32.12,16.76,38.55,5.9,1131.13,294.32,229.42,37.67,62.89
2018,25.75,1.7,52.49,12.06,57.96,5.8,1298.31,245.08,227.85,91.37,215.46
2018,3.13,52.85,73.27,13.84,64.4,6.15,1058.17,106.22,132.96,129.83,349.92
2018,71.89,95.02,75.32,31.23,65.9,6.31,790.23,185.9,75.54,156.2,66.13
2018,77.72,57.05,53.33,22.28,38.92,6.95,331.49,180.24,286,55.02,364.95
2018,46.71,52.49,63.91,13.63,78.96,5.78,1697.54,403.86,225.38,104.44,170.79
2018,12.99,2,53.56,30.19,71.7,7.76,520.02,216.33,247.22,135.72,293.03
2018,74.7,56.72,10.94,32.14,53.37,7.34,1669.84,377.74,53,95.49,290.61
2018,4.1,27.09,42.9,19.9,44.9,6.54,1899.06,296.1,132.04,63.31,101.08
2018,10.48,48.72,81.22,18.32,32.62,7.85,1891.96,283.42,260.96,121.41,221.47
2018,81.53,3.58,90.14,26.94,66.86,8.39,1814.61,304.06,120.35,135.99,365.14
2018,13.35,35.72,33.68,18.66,64.07,6.94,1626.61,431.69,191.15,49.7,356.78
2018,17.42,44.64,7.75,26.12,89.57,5.85,1207.49,179.43,159.88,107.37,148.32
2018,46.9,50.11,89.91,19.79,84.69,8.47,1187.1,280.4,135.06,48.99,151.32
2018,28.64,78.89,10.1,30.46,42.9,5.54,1059.26,227.06,160.64,109.3,391.32
2018,8.91,4.22,45.34,32.22,68.4,5.89,1968.6,466.59,174.48,55.08,75.55
2018,39.6,62.6,13.09,23.73,87.64,7.16,1494.14,356.69,162.03,132.35,348.37
2018,97.32,7.85,51.7,10.14,60.46,7.54,768.31,310.03,78.69,186.87,175.5
2018,42.59,79.4,34.6,20.51,41.07,5.98,1998.73,411.77,261.95,137.7,91.26
2019,6.11,24.11,79.02,27.92,81.64,6.02,656.77,335.52,65.56,47.2,194.3
2019,74.86,78.36,8.86,21.49,47.93,6.55,640.04,251.26,275.42,83.11,90.93
2019,4.76,23.88,1.72,20.2,50.68,6.79,1241.45,276.87,105.46,186.96,287.26
2019,69.83,78.86,45.11,31.45,76.54,8.11,1193.41,237.4,71.01,161.2,175.37
2019,62.13,62.44,44.41,25.77,83.64,5.55,1996.57,435.47,81.2,96.75,198.88
2019,14.3,1.89,21.07,13.7,62.95,5.84,1103.82,265.69,226.06,61.78,202.39
2019,84.55,33.16,11.13,11.15,70.34,7.41,794.29,438.08,92.63,44.22,267.97
2019,72.01,16.19,29.32,18.19,59.29,6.19,1446.09,154.43,51.07,166.22,214.5
2019,25.87,41.03,90.05,18.65,71.89,6.29,202.79,366.85,138.04,151.37,292.87
2019,72.85,18.21,26.25,32.4,74.26,6.79,1755.17,138.25,155.54,131.13,182.7
2019,6.12,4.8,38,19.71,81.63,6.32,1472.65,492.89,133.01,197.61,293.53
2019,41.77,72.93,68.4,11.65,63.02,6.5,695.51,320.42,257.77,36.67,191.14
2019,55.14,80.16,60.92,19.38,31.15,6.14,426.65,189.74,126.51,131.56,182.69
2019,92.09,67.65,73.97,34.92,78.55,8.31,1329.85,130.77,167.34,192.91,288.12
2019,82.76,83.72,45.25,12.2,74.18,7.29,1341.26,195.94,284.31,190.44,318.74
2019,52.86,5.63,76.38,17.34,36.39,6.6,1785.26,415.26,59.42,31.23,370.82
2019,83.49,2.7,71.55,23.49,85.83,5.76,316.17,371.85,179.62,167.31,289.36
2019,13.66,49.7,42.69,22.73,39.21,5.56,322.92,185.82,217.21,87.67,271.22
2019,90.58,28.42,81.02,15.33,72.02,5.66,1971.16,404.06,281.43,136.58,291.62
2019,35.44,0.38,7.61,14.56,80.12,6.53,1690.55,198.49,79.09,186.96,312.37
2019,16.93,2.83,47.23,29.84,39.93,6.11,1278.84,265.34,116.8,118.59,352.84
2019,90.74,4.32,35.77,14.67,62.6,8.49,1151.44,252.39,152.11,113.37,366.03
2019,63.51,98.13,20.18,12.65,80.64,6,258.87,415.75,212.49,120.56,324.15
2019,90.72,54.05,97.78,25.4,42.94,8.17,1776.13,107.44,97.57,155.87,250.76
2019,7.67,1.52,92.58,10.82,55.21,7.59,309.72,450.23,114.4,91.02,258.11
2019,16,42.58,35.5,25.02,36.97,7.43,1711.76,307.34,250.37,152.94,115.01
2019,57.54,44.59,77.29,30.23,77.7,6.89,812.64,294.16,181.19,55.2,180.36
2019,55.78,49.54,90.1,22.05,40.59,5.8,466.51,392.41,250.61,49.43,269.26
2019,39,69.98,92.62,34.2,83.59,5.78,1727.35,142.16,177.68,50.59,149.39
2019,88.82,3.38,6.3,10.69,72.59,6.41,478.52,496.56,172.48,189.11,70.43
2019,45.36,2.83,3.92,23.11,46.39,7.35,767.98,232.42,192.15,38.61,284.22
2019,54.69,14.4,60.21,27.41,75.23,6.14,881.88,413.68,154.77,110.93,317.22
2019,62.19,66.11,28.17,22.42,57.75,6.03,884.88,296.72,162.08,102.17,363.76
2019,59.5,9.84,76.08,34.77,74.71,7.96,218.6,387.5,149.4,89.47,270.1
2019,13.7,33.79,32.49,29.9,51.22,7.96,604.5,223.81,54.42,32.39,356.98
2019,35.15,32.5,95.69,30.33,75.67,6,213.23,339.78,167.03,138.31,132.72
2019,42.98,13.65,14.88,26.12,44.24,6.57,1217.15,168.48,71.85,76.46,367.89
2019,32.71,41.22,63.41,24.13,50.86,5.84,919.18,317.36,160.54,68.3,370.93
2019,39.47,46.19,69.93,10.58,47.67,6.21,354.68,140.15,235.33,154.63,228.46
2019,88.37,19.49,20.47,10.93,50.76,6.41,1316.09,242.17,288.18,67.04,202.06
2019,95.15,12.65,10.83,27.94,77.62,6.88,1137.97,334.68,296.12,164.35,275.53
2019,77.28,82.99,73.81,32.78,50.76,7.97,1234.84,486.35,237.63,125.03,382.72
2019,20.92,50.15,25.57,20.08,45.85,5.76,1156.67,364.17,249.35,88.23,191.41
2019,43.5,10.71,21.88,28.85,75.89,7.86,744.33,149.74,97.78,136.83,137.88
2019,33.79,91.45,90.02,33.92,74.75,7.85,1675.17,286.34,143.83,104.19,137.96
2019,68.48,0.7,7.01,21.23,85.38,8.14,1682.95,126.07,255.94,189.95,371.86
2019,15.39,34.05,3.46,16.95,67.17,7.65,1322.23,181.07,229.87,62.23,136.94
2019,73.36,86.77,23.17,22.04,79.91,8.47,405.19,314.55,70.69,73.84,180.31
2019,38.65,77.83,19.35,21.89,71.04,7.64,346.11,177.02,187,45.2,72.85
2019,40.39,83.46,64.69,23.02,50.11,6.86,1400.53,393.77,123.66,134.98,88.47
2019,21.54,74.93,91.27,20.26,71.37,6.17,967.14,351.47,146.19,90.02,253.32
2019,85.54,19.25,75.74,14.57,35.76,6.37,1186.94,435.54,124.17,38.74,133.93
2019,42.35,74.33,17.3,30.07,89.05,6.69,476.71,230.68,252.93,162.55,73.11
2019,39.6,75.28,40.62,19.99,33.1,7.68,1138,420,244.42,140.11,66.78
2019,96.49,10.34,81.43,21.37,51.29,6.05,328.82,308.31,226.58,100.91,334.08
2019,15.48,70.45,91.48,29.33,56.93,5.94,1979.03,195.34,85.63,119.35,152.38
2019,5.19,15.09,47.51,16.26,85.64,6.92,1725.42,310.65,144.38,100.95,343.22
2019,28.75,59.45,47.96,16.24,56.91,7.49,357.41,143.04,58.27,85.48,252.18
2019,13.5,71.15,81.64,22.03,44.05,7.53,376.99,313.44,162.38,80.44,361.7
2019,6.59,82.12,26.38,16.33,63.05,7.23,562.68,156.37,208.65,69.75,326.71
2019,10.46,44.04,36.45,29.45,51.19,7.66,914.26,147.68,291.81,127.75,309.07
2019,3.91,42.04,98.22,22.81,63.98,6.4,469.2,422.81,173.09,88.5,394.11
2019,27.96,92.56,29.55,10.53,40.54,6.28,1455.78,327.43,178.03,183.8,307.91
2019,44.7,40.31,86.11,26.25,64.93,7.65,494.33,399.02,185.75,124.31,140.11
2019,71.86,85.8,89.46,14.07,88.07,5.82,687.42,109.93,121.02,51.91,252.92
2019,7.6,78.31,72.35,11.53,42.47,5.59,1608.66,393.48,287.64,142.04,350.27
2019,26.62,22.45,78.88,26.29,66.26,7.87,1797.12,493.38,200.8,61.73,305.22
2019,75.36,45.28,33.78,14.1,30.03,7.42,822.07,353.67,153.28,92.65,382.05
2019,88.96,77.49,95.45,13.67,31.04,6.99,1081.61,294.73,126.05,144.06,300.34
2019,60.35,22,14.22,13.72,89.65,7.82,1050.09,371.96,123.95,53.78,281
2019,55.36,45.66,78.13,17.12,50.17,6.29,864.26,143.1,154.62,55.44,155.66
2019,32.58,85.39,44.39,32.74,85.42,7.85,1544.8,446,201.27,135.25,313.99
2019,80.05,76.68,91.16,30.37,31.37,7.89,1107.24,422.25,243.33,49.96,289.89
2019,4.94,30.55,66.05,18.97,86.28,7.34,1331.8,225.98,168.51,39,286.32
2019,86.83,38.99,90.07,25.88,56.16,5.97,394.4,387.23,127.67,162.02,365.17
2019,87.69,80.46,2.17,30.43,65.74,8.42,988.49,151.8,133.65,36.75,160.04
2019,88.37,62.56,79.38,15.71,87.01,6.56,1451.63,365.16,176.83,35.56,362.28
2020,39.92,50.2,71.58,14.24,39.2,7.68,401.81,184.06,278.26,185.13,66.71
2020,32.07,23.08,88.72,32.74,55.03,6.14,965.49,149.23,207.19,110.64,387.72
2020,0.09,2.63,8.41,28.68,32.11,6.22,853.97,237.62,241.44,189.8,136.45
2020,36.42,60.84,20.05,34.94,37.71,7.72,1595.06,480.19,116.74,166.04,304.61
2020,2.6,37.01,60.22,34.18,83.98,5.82,806.93,189.27,190.69,42.06,217.06
2020,4.1,11.8,77.63,32.08,81.05,8.34,1680.67,394.71,122.07,102.45,304.14
2020,76.78,22.12,39.26,34.43,87.56,7.74,870,132.48,148.3,80.49,67.66
2020,73.01,62.46,68.52,15.35,70.67,5.96,500.92,299.95,165.56,76.31,236.23
2020,40,19.77,3.7,17.98,51.83,5.98,1347.13,499.09,167.62,149.94,145.22
2020,68.28,32.99,56.61,21.74,66.15,8.49,1478,369.27,120.3,139.44,84.56
2020,87.62,4.27,71.8,32.41,79.57,6.38,1053.41,272.22,224.19,77.86,315.67
2020,3.02,69.43,26.02,27.94,40.51,6.88,1753.87,472.75,242.96,98.89,156.29
2020,36.33,95.15,78.64,17.81,56.61,8.4,443.18,142.47,114.45,183.29,159.07
2020,87.86,23.37,27.08,26.4,69.47,8.3,1626.19,301.94,143.91,97.88,320.65
2020,24.09,37.17,33.67,10.15,78.22,7.96,1598.02,163.4,178.21,71.31,262.41
2020,27.9,73.35,25.18,24.62,82.9,7.37,1696.71,300.37,159.24,132,388.03
2020,37.76,85.39,23.51,22.3,69.33,6.96,1191.1,179.4,205.35,80.71,330.89
2020,48.6,5.24,66.5,11.52,87.26,7.64,1894.88,160.38,63.62,77.94,191.45
2020,18.4,41.17,65.76,29.22,56.05,6.86,1534.88,420.73,183.26,175.59,204.79
2020,94.06,64.34,30.75,24.4,77.73,5.67,1304.65,310.64,235.56,46.03,264.68
2020,90.88,40.58,97.26,20.99,37.09,6.21,1651.93,141.34,208.11,85.89,138.24
2020,81.25,50.56,87.08,29.91,47.56,5.62,1747.55,446.22,290.87,127.33,306.01
2020,81.65,42.85,93.25,23.93,76.91,6.74,264.69,182.57,242.91,88.14,105.34
2020,51.21,35.08,32.75,11.67,89.01,7.5,1730.42,190.65,147.92,62.7,88.08
2020,42.73,24.99,91.44,19.86,38.58,8.08,985.44,133.82,199.64,98.15,388.96
2020,53.5,45.53,18.08,31.49,53.35,6.64,341.96,271.08,85.1,120.23,75.45
2020,7.36,30.95,31.77,26.29,33.68,7.44,1856.27,495,284.57,158.57,382.42
2020,26.47,72.29,57.31,11.28,64.97,8.25,1504.51,202.62,259.32,142.23,306.66
2020,3.9,32.17,79.41,26.54,85.18,6.25,603.03,157.53,114.87,112.65,312.77
2020,16.5,4.71,36.9,10.01,42.52,7.12,1647.93,315.98,114.88,131.97,121.38
2020,31.71,57.72,31.35,23.19,85.75,7.48,1751.7,378.93,137.63,62.01,72.75
2020,43.1,23.27,37.63,10.85,31.93,7.81,1427.86,473.84,192.11,84.5,93.53
2020,73.42,38.87,84.95,26.23,40.2,7.85,1823.45,496.76,181.5,152.65,391.14
2020,57.34,86.88,69.93,23.5,57.4,6.87,1806.61,143.2,65.18,96.72,262.42
2020,48.37,60.39,35.63,15.99,67.15,8.03,1694.63,229.01,220.67,155.78,373.88
2020,96.48,9.48,85.36,24.66,61.48,6.48,1069.38,293.14,253.24,88.98,326.14
2020,62.76,90.89,3.2,25.19,85.93,5.99,854.33,419.54,107.67,63.31,237.46
2020,9.24,82.79,34.3,22.18,53.41,6.35,1175.45,291.21,214.9,81.38,236.15
2020,46.98,94.8,8.15,12.14,31.93,7.79,289.69,183.7,235.02,144.51,80.9
2020,73.95,93.81,57.52,13.71,45.56,7.79,1557.05,158.55,85.77,110.2,343.04
2020,40.6,41.3,45.71,29.53,74.01,5.61,247.19,120.35,239.43,98.82,86.39
2020,19.53,67.46,10.76,10.5,77.55,5.62,1108.83,429.54,220.92,93.33,275.4
2020,78.8,6.77,91.44,26.42,56.02,7.42,522.84,332.48,105.01,163.74,86.13
2020,11.94,45.7,98.49,30.02,50.75,6.85,701.4,349.86,98.87,130.16,307.31
2020,41.33,25.61,92.17,18.7,56.6,7.36,1053.44,409.98,72.97,175.91,151.39
2020,80.86,83.99,49.15,21.15,66.37,7.2,1504.67,203.8,147.75,33.18,168.34
2020,56.14,93.07,73.34,12.3,63.3,7.78,1666.18,264.46,199.92,78.76,212.86
2020,72.57,16.37,65.49,29.53,51.32,5.73,685.94,161,204.04,183.19,201.53
2020,47,78.17,33.7,28.1,69.74,6.59,208.94,471.09,89.74,194.09,283.34
2020,9.77,58.12,79.05,24.86,83.69,7.34,311.3,336.02,143.76,71.09,310.37
2020,30.37,30.75,79.49,32.77,49.64,6.08,1860.48,412.96,240.37,196.37,65.41
2020,55.37,93.37,60.91,16.66,37.39,7.81,1662.23,492.46,157.59,133.04,372.31
2020,12.36,19.3,47.43,29.57,41.42,7.96,1353.65,352.09,277.02,188.74,255.63
2020,7.07,43.63,66.77,21.39,82.05,8.47,1353.08,147.65,126.34,109.15,333.72
2020,52.45,3.72,47.95,19.45,85.45,6.36,813.62,408.4,147.67,44.93,267.77
2020,81.93,19.61,76.21,14.1,74.69,7.51,641,188.34,239.47,89.91,79.94
2020,48.65,39.65,75.77,18.83,85.53,8.47,1562.38,375.52,251.74,64.18,203.98
2020,37.3,36.57,73.48,30.03,45.15,7.07,548.71,261.56,219.93,99.73,167.35
2020,18.94,84.09,3.92,13.76,38.45,6.92,757.34,201.58,145,95.11,231.56
2020,17.22,96.4,86.39,26.98,61.67,6.71,961.97,339.06,147,51.35,304.04
2020,90.72,85.33,17.14,19.03,89.57,8.21,1292.28,251.5,147.83,80.59,388.05
2020,68.36,33.66,39.2,29.38,34.37,6.19,1508.51,152.59,246.38,116.62,390.51
2020,20.44,75.74,93.18,30.97,66.89,8.03,1757.26,350.85,220.38,36.14,209.71
2020,42.11,67.96,24.11,23.2,37.28,7.16,838.26,249.51,202.73,87.19,373.68
2020,76.82,12.53,77.63,13.78,63.87,7.78,470.29,494.89,210.72,168.35,374.42
2020,39.49,28.78,80.86,18.19,52,7.42,319.09,419.54,240.2,101.67,216.57
2020,56.39,22.05,28.43,13.43,73.58,7.11,1412.71,425.05,196.51,139.94,248.41
2020,31.72,79.78,26.54,23.09,43.06,7.09,1873.69,469.14,174.63,120.04,195.49
2020,85.42,6.72,88.03,26.58,89.55,5.79,950.03,370.76,185.98,173.55,83.8
2020,85.21,86.63,20.37,21.53,59.11,8.02,1533.43,275.51,96.02,161.3,310.46
2020,40.58,38.22,98.56,14.85,38.35,6.28,280.36,137.35,230.39,35.46,332.14
2020,98.23,7.33,8.84,10.06,42.04,7.68,1793.42,222.07,164.35,35.52,319.89
2020,67.54,92.53,14.48,25.78,61.43,8.4,1891.56,258.68,89.51,110.3,77.1
2020,51.75,24.83,25.31,32.29,66.07,7.45,415.56,106.15,198.2,166.32,322.15
2020,96.88,20.92,35.08,27.58,44.17,5.95,1102.41,478.25,134.2,81.32,280.25
2020,50.85,93.09,23.39,25.13,47.66,7.34,1799.24,450.81,170.4,54.82,337.17
2020,22.99,90.42,70.6,14.78,69.01,6.95,483.69,332.6,203.11,130.18,122.72
2020,44.34,22.22,87.38,34.43,41.16,6.58,672.59,365.61,77.72,81.71,74.64
2020,93.23,6.35,24.43,27.31,77.7,7.29,1636.2,124.01,185.72,80.16,101.77
2020,71.07,85.44,74.66,30.48,55.53,7.56,603.21,488.92,262.71,36.4,386.46
2020,65.42,30.59,98.2,30.13,30.29,7.07,1071.55,146.59,241.62,72.19,113.27
2020,59.32,26.87,41.57,25.28,33.01,6.86,1102.78,488.69,244.15,198.65,274.57
2021,10.61,61.72,18.41,24.3,86.15,6.32,535.87,313.84,166.34,182.08,224.1
